uuid,title,date,place,names,link
9f6cca50-4183-0130-7d98-58d385a7b928,"[Bright, Henry A.], letter to. Jan. 7, 1854. Copy in unknown hand. [Previously: Unknown recipient.]",1854-01-07,"Liverpool, England",":Bright, Henry Arthur, 1830-1884",http://digitalcollections.nypl.org/items/9f6cca50-4183-0130-7d98-58d385a7b928
234b6840-4233-0130-43bc-58d385a7b928," B_____, S. E., ALS to Mr. Manning. [n.d.]",unknown,[n.p.],,http://digitalcollections.nypl.org/items/234b6840-4233-0130-43bc-58d385a7b928
72aa78f0-4238-0130-7934-58d385a7b928," Carter, Robert, ALS to NH. Feb. 10, 1853.",1853-02-10,"Cambridge, MA","aut:Carter, Robert, 1819-1879",http://digitalcollections.nypl.org/items/72aa78f0-4238-0130-7934-58d385a7b928
ffb82840-4238-0130-67e1-58d385a7b928," Cass, Lewis, manuscript LS to NH. Sep. 24, 1857.",1857-09-24,"Washington, DC","aut:Cass, Lewis, 1782-1866",http://digitalcollections.nypl.org/items/ffb82840-4238-0130-67e1-58d385a7b928
35a4d900-4239-0130-78e4-58d385a7b928," Cass, Lewis, manuscript LS to NH. Sep. 24, 1857 (b).",1857-09-24,"Washington, DC","aut:Cass, Lewis, 1782-1866",http://digitalcollections.nypl.org/items/35a4d900-4239-0130-78e4-58d385a7b928
9c1377c0-4239-0130-01c3-58d385a7b928," Cook, Lillie D, ALS to NH. Feb. 5, 1852.",1852-02-05,"Princeton, NJ","aut:Cook, Lillie D.",http://digitalcollections.nypl.org/items/9c1377c0-4239-0130-01c3-58d385a7b928
c62f8be0-423d-0130-a31d-58d385a7bbd0," de Quincey, Florence, ALS to NH. Nov. 13, 1854. Enclosing ALS from Margaret Craig to NH.",1854-11-13,"Pegsborough, Tipperary, Ireland.","aut:Baird Smith, Florence (DeQuincey), 1827 - 1904 ; aut:Craig, Margaret (DeQuincey), 1818 - 1871",http://digitalcollections.nypl.org/items/c62f8be0-423d-0130-a31d-58d385a7bbd0
49b40010-424d-0130-b248-58d385a7b928," Dicey, Edward, ALS to NH. July 23, [1862].",1862-07-23,"Boston, MA","aut:Dicey, Edward, 1832-1911",http://digitalcollections.nypl.org/items/49b40010-424d-0130-b248-58d385a7b928
85480920-424d-0130-f87b-58d385a7b928," Dicey, Edward, ALS to NH. Jun. 27, [1863].",1863-06-27,"London, England","aut:Dicey, Edward, 1832-1911",http://digitalcollections.nypl.org/items/85480920-424d-0130-f87b-58d385a7b928
1ac9ed60-4250-0130-a612-58d385a7b928," Dike, John, Jr., ALS to Miriam Manning. Sep. 6, 1817.",1817-09-06,"Salem, MA","rcp:Manning, Miriam, fl. 1818; aut:Dike, John, 1753-1837",http://digitalcollections.nypl.org/items/1ac9ed60-4250-0130-a612-58d385a7b928
cd074950-4252-0130-517f-58d385a7bbd0," Hathorne [Hawthorne], William, letter to the Right Honorable [William Morrice, Secretary of State]. Oct. 26, 1666. Copy in unknown hand, note in NH's hand.",1666-10-26,Massachusetts Colony,"aut:Hathorne, William, 1607-1681; rcp:Morrice, William, 1602-1676; sgn:Nadhorth, Samuel",http://digitalcollections.nypl.org/items/cd074950-4252-0130-517f-58d385a7bbd0
c5119210-4253-0130-672b-58d385a7bbd0," Holyoke, George O., ALS to G. M. Williamson. Nov. 10, 1901.",1901-11-10,"Staten Island, NY","aut:Holyoke, George O.; rcp:Williamson, G. M. (George Millar), b. 1850",http://digitalcollections.nypl.org/items/c5119210-4253-0130-672b-58d385a7bbd0
442ff690-4254-0130-784b-58d385a7bbd0," Klasing, A., letter to NH. Jun. 3, 1851. Translation in unknown hand.",1851-06-03,"Bielefeld, Prussia.","aut:Velhagen & Klasing (Firm); rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/442ff690-4254-0130-784b-58d385a7bbd0
3477b5a0-4256-0130-62d3-58d385a7b928," Latrobe, John H. B., ALS to NH. Feb. 8, 1853.",1853-02-08,"Baltimore, MD","aut:Latrobe, John H. B. (John Hazlehurst Boneval), 1803-1891; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/3477b5a0-4256-0130-62d3-58d385a7b928
184a0f80-4258-0130-2d9d-58d385a7b928,"[Lucas, Sam], AL, incomplete, to NH. Nov. 5, 1859.",1859-11-05,"London, England","aut:Lucas, Samuel, 1811-1865; rcp:Hawthorne, Nathaniel, 1804-1864; :Once a Week",http://digitalcollections.nypl.org/items/184a0f80-4258-0130-2d9d-58d385a7b928
26311fe0-4259-0130-15f3-58d385a7bbd0," Lucas, Sam, ALS to NH. Nov. 17, 1859.",1859-11-17,"London, England","aut:Lucas, Samuel, 1811-1865; rcp:Hawthorne, Nathaniel, 1804-1864; :Once a Week",http://digitalcollections.nypl.org/items/26311fe0-4259-0130-15f3-58d385a7bbd0
af032a40-425b-0130-1400-58d385a7b928," Manning, Robert, ALS to NH. Dec. 9, 1813.",1813-12-09,"Raymond, ME","aut:Manning, Robert, 1784-1842; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/af032a40-425b-0130-1400-58d385a7b928
fc937180-425c-0130-5aa0-58d385a7b928," Motley, John Lothrop, ALS to NH. Mar. 29, 1860.",1860-03-29,"[London, England]","aut:Motley, John Lothrop, 1814-1877; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/fc937180-425c-0130-5aa0-58d385a7b928
2eb993b0-425d-0130-7fd4-58d385a7b928," Motley, John Lothrop, ALS to NH. Apr. 3, 1860.",1860-04-03,"Walton on Thames, England","aut:Motley, John Lothrop, 1814-1877; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/2eb993b0-425d-0130-7fd4-58d385a7b928
9bf404c0-425d-0130-ceb5-58d385a7b928," Oakes, James, ALS to NH. Oct. 28, 1861.",1861-10-28,"Boston, MA","aut:Oakes, James, 1807-1878; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/9bf404c0-425d-0130-ceb5-58d385a7b928
f3ca8d30-425e-0130-c151-58d385a7b928," Oliver, Peter, ALS to NH. May 9, 1851.",1851-05-09,"Boston, MA","aut:Oliver, Peter, 1822-1855; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/f3ca8d30-425e-0130-c151-58d385a7b928
5d2f86a0-425f-0130-752d-58d385a7b928," Pike, William B., ALS to NH. Aug. 2, 1852.",1852-08-02,"[Salem, MA?]","aut:Pike, William B., 1810-1876; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/5d2f86a0-425f-0130-752d-58d385a7b928
a60c6ce0-425f-0130-1b16-58d385a7b928," Pike, William B., ALS to NH. Feb. 24, 1853.",1853-02-24,"[Salem, MA?]","aut:Pike, William B., 1810-1876; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/a60c6ce0-425f-0130-1b16-58d385a7b928
14400e50-4260-0130-a087-58d385a7b928," Pynchon, Thomas R., ALS to NH. Jun. 10, 1851.",1851-06-10,"Stockbridge, MA","aut:Pynchon, Thomas Ruggles, 1823-1904; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/14400e50-4260-0130-a087-58d385a7b928
cdfc5890-4260-0130-5676-58d385a7b928," Randolph, Richard, ALS to NH. Aug. 29, 1863.",1863-08-29,"Philadelphia, PA","aut:Randolph, Richard; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/cdfc5890-4260-0130-5676-58d385a7b928
411cb240-42ea-0130-cd7e-58d385a7b928," Shaw, Francis George, ALS to NH. Jan. 26, 1848.",1848-01-26,"Staten Island, NY","aut:Shaw, Francis George, 1809-1882; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/411cb240-42ea-0130-cd7e-58d385a7b928
d2296ef0-42ec-0130-fd7d-58d385a7bbd0," Sheppard, Clarkson, ALS to NH. Oct. 15, 1863.",1863-10-15,"Greenwich, NJ","aut:Sheppard, Clarkson, 1813 - 1895; rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/d2296ef0-42ec-0130-fd7d-58d385a7bbd0
a87b1670-42ed-0130-4e68-58d385a7b928,"""South-wind,"" ALS to NH. Oct. 20, 1852.",1852-10-20,,"rcp:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/a87b1670-42ed-0130-4e68-58d385a7b928
155433a0-42ef-0130-3266-58d385a7b928," Synge, W[illiam] W[ebb] Follett, ALS to NH. Aug. 19, 1861.",1861-08-19,"Waltham Cross, Hertfordshire, England.","aut:Synge, W. W. Follett (William Webb Follett), 1826-1891",http://digitalcollections.nypl.org/items/155433a0-42ef-0130-3266-58d385a7b928
e81d3bb0-43e7-0130-1fa5-58d385a7bbd0," Atherton, Hon. Charles G., ALS to. Mar. 4, 1853.",1853-03-04,"Concord, MA","rcp:Atherton, Charles Gordon, 1804-1853",http://digitalcollections.nypl.org/items/e81d3bb0-43e7-0130-1fa5-58d385a7bbd0
e2feb1d0-43e8-0130-9432-58d385a7b928," Bentley, Richard, ALS to. Feb. 16, 1857.",1857-02-16,"Liverpool, England","rcp:Bentley, Richard, 1794-1871",http://digitalcollections.nypl.org/items/e2feb1d0-43e8-0130-9432-58d385a7b928
e93fe5b0-43ea-0130-299d-58d385a7b928," Brown, G. A., ALS to. Jan. 21, 1856 ",1856-01-21,"[Liverpool, England]","rcp:Brown, George Allexander, 1803 - 1870",http://digitalcollections.nypl.org/items/e93fe5b0-43ea-0130-299d-58d385a7b928
ef4be930-43ec-0130-eceb-58d385a7b928," Buchanan, James, President, ALS to. Jan. 31, 1857.",1857-01-31,"Liverpool, England","rcp:Buchanan, James, 1791-1868",http://digitalcollections.nypl.org/items/ef4be930-43ec-0130-eceb-58d385a7b928
361f59a0-43ef-0130-7feb-58d385a7b928," Colman, Samuel, ALS to. Sept. 27, 1843 ",1843-09-27,"Concord, MA","rcp:Colman, Samuel, b. 1799",http://digitalcollections.nypl.org/items/361f59a0-43ef-0130-7feb-58d385a7b928
c6e41ae0-43ef-0130-052e-58d385a7b928," Emery, Samuel H., ALS to. Nov. 6, 1863.",1863-11-06,"Concord, MA","rcp:Emery, Samuel Hopkins, 1815-1901",http://digitalcollections.nypl.org/items/c6e41ae0-43ef-0130-052e-58d385a7b928
cba69800-47ad-0130-6e8d-58d385a7b928," F[arley, Francis D.], AL[incomplete] to. Feb. 7, 1853. ",1853-02-07,"Concord, MA","rcp:Farley, Francis D.",http://digitalcollections.nypl.org/items/cba69800-47ad-0130-6e8d-58d385a7b928
4f3fb950-47ae-0130-b42b-58d385a7b928," Fields, [James T.], ALS to. Jan. 12, 1851.",1851-01-12,"Lenox, MA","rcp:Fields, James Thomas, 1817-1881",http://digitalcollections.nypl.org/items/4f3fb950-47ae-0130-b42b-58d385a7b928
105342b0-47b0-0130-f498-58d385a7bbd0," Hall, Mrs., ALS to. May 20, 1860.",1860-05-20,"London, England","rcp:Hall, S. C., Mrs., 1800-1881",http://digitalcollections.nypl.org/items/105342b0-47b0-0130-f498-58d385a7bbd0
b71120d0-47b5-0130-21b1-58d385a7b928," Lee, Capt. T. J., ALS to. May 2, 1853. [Previously, Capt. T. I. Lee]",1853-05-02,"Washington, DC","rcp:Lee, Thomas Jefferson, 1808-1891",http://digitalcollections.nypl.org/items/b71120d0-47b5-0130-21b1-58d385a7b928
f2686350-47b6-0130-908c-58d385a7bbd0," Loring, George B., ALS to. Jan. 9, 1853. ",1853-01-09,"Concord, MA","rcp:Loring, George B. (George Bailey), 1817-1891",http://digitalcollections.nypl.org/items/f2686350-47b6-0130-908c-58d385a7bbd0
a0e600d0-47b9-0130-b11e-58d385a7bbd0,"[Manning, Robert], Uncle, ALS to. Jul. 27, 1818. ",1818-07-27,"Salem, MA","rcp:Manning, Robert, 1784-1842",http://digitalcollections.nypl.org/items/a0e600d0-47b9-0130-b11e-58d385a7bbd0
3ab35f90-47bc-0130-9f9d-58d385a7bbd0,"[Manning, Robert], Uncle, ALS to. Mar. 24, 1819. With ALS by his mother to Mary Manning.",1819-03-24,"Raymond, ME","rcp:Manning, Robert, 1784-1842; aut:Hawthorne, Elizabeth Clarke Manning, 1780-1849; rcp:Manning, Mary, 1777-1841",http://digitalcollections.nypl.org/items/3ab35f90-47bc-0130-9f9d-58d385a7bbd0
7fcbe8a0-47bd-0130-abbe-58d385a7bbd0,"[Manning, Robert], Uncle, ALS to. Jan. 15, 1821 [i.e. 1822]",1822-01-15,"Raymond, ME","rcp:Manning, Robert, 1784-1842",http://digitalcollections.nypl.org/items/7fcbe8a0-47bd-0130-abbe-58d385a7bbd0
6f01d2c0-47c5-0130-87b5-58d385a7bbd0," Mansfield, L. W., ALS to. Dec. 26, 1849.",1849-12-26,"Salem, MA","rcp:Mansfield, L. W. (Lewis William), b. 1816",http://digitalcollections.nypl.org/items/6f01d2c0-47c5-0130-87b5-58d385a7bbd0
5066be90-47c6-0130-3054-58d385a7bbd0," Mansfield, L. W., ALS to. Feb. 10, 1850.",1850-02-10,"Salem, MA","rcp:Mansfield, L. W. (Lewis William), b. 1816",http://digitalcollections.nypl.org/items/5066be90-47c6-0130-3054-58d385a7bbd0
b33cc3e0-47c6-0130-96e0-58d385a7bbd0," Mansfield, L. W., ALS to. Feb. 20, 1850.",1850-02-20,"Salem, MA","rcp:Mansfield, L. W. (Lewis William), b. 1816",http://digitalcollections.nypl.org/items/b33cc3e0-47c6-0130-96e0-58d385a7bbd0
644b0500-47c7-0130-2a22-58d385a7bbd0," Mansfield, L. W., ALS to. Mar. 19, 1850.",1850-03-19,"Salem, MA","rcp:Mansfield, L. W. (Lewis William), b. 1816",http://digitalcollections.nypl.org/items/644b0500-47c7-0130-2a22-58d385a7bbd0
f0e17900-47c7-0130-e6f0-58d385a7bbd0," Mansfield, L. W., ALS to. Jun. 17, 1850.",1850-06-17,"Lenox, MA","rcp:Mansfield, L. W. (Lewis William), b. 1816",http://digitalcollections.nypl.org/items/f0e17900-47c7-0130-e6f0-58d385a7bbd0
62cd5b10-47c9-0130-bc8a-58d385a7bbd0," Motley, [John Lothrop], ALS to. Apr. 1, 1860.",1860-04-01,"Bath, England","rcp:Motley, John Lothrop, 1814-1877",http://digitalcollections.nypl.org/items/62cd5b10-47c9-0130-bc8a-58d385a7bbd0
cf2ca500-47cb-0130-707f-58d385a7bbd0," Sanders, George N., ALS to. Jun. 2, 1854.",1854-06-02,"Liverpool, England","rcp:Sanders, George Nicholas, 1812-1873",http://digitalcollections.nypl.org/items/cf2ca500-47cb-0130-707f-58d385a7bbd0
ea8b0c50-47cc-0130-7b09-58d385a7bbd0," Sanders, George N., ALS to. Jun. 14, 1854.",1854-06-14,"Liverpool, England","rcp:Sanders, George Nicholas, 1812-1873",http://digitalcollections.nypl.org/items/ea8b0c50-47cc-0130-7b09-58d385a7bbd0
90d52680-47d0-0130-1138-58d385a7b928," Porter, Mary A., ALS to NH. Jul. 7, 1851.",1851-07-07,"Brooklyn, NY.","rcp:Porter, Mary A.",http://digitalcollections.nypl.org/items/90d52680-47d0-0130-1138-58d385a7b928
13d3ab20-47d7-0130-bcee-58d385a7bbd0,"[Manning, Robert], Uncle, ALS to. May 8, 1821. ",1821-05-08,"Salem, MA","rcp:Manning, Robert, 1784-1842",http://digitalcollections.nypl.org/items/13d3ab20-47d7-0130-bcee-58d385a7bbd0
d86a2bd0-47d8-0130-c0b0-58d385a7b928,"""Bab,"" [Rose Hawthorne, later Lathrop], ALS to. Aug. 5, 1861.",1861-08-05,"Beverly Farms, MA","rcp:Lathrop, Rose Hawthorne, 1851-1926",http://digitalcollections.nypl.org/items/d86a2bd0-47d8-0130-c0b0-58d385a7b928
1dc545c0-4873-0130-96cf-58d385a7bbd0," Ticknor and Fields, AL to NH. Jun. 16, 1863.",1863-06-16,"Boston, MA",aut:Ticknor and Fields,http://digitalcollections.nypl.org/items/1dc545c0-4873-0130-96cf-58d385a7bbd0
af2698d0-4873-0130-a6b7-58d385a7bbd0," Ross, H. P., ALS to NH. Jul. 6, 1863.",1863-07-06: inferred,"Albany, NY","aut:Ross, H. P.",http://digitalcollections.nypl.org/items/af2698d0-4873-0130-a6b7-58d385a7bbd0
e9cff860-4873-0130-e962-58d385a7bbd0," Roberts, David, ALS to NH. Sep. 18, 1863.",1863-09-18: inferred,"Salem, MA","aut:Roberts, David",http://digitalcollections.nypl.org/items/e9cff860-4873-0130-e962-58d385a7bbd0
ebbe01f0-487d-0130-c46f-58d385a7b928," Hawthorne, Sophia Peabody, ALS to NH. May 30, 1841.",1841-05-30,[n.p.],"aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/ebbe01f0-487d-0130-c46f-58d385a7b928
88817cf0-488e-0130-ee39-58d385a7bbd0," Hawthorne, Sophia Peabody, ALS to NH. Jun. 12, 1841.",1841-06-12,"Milton Hill, MA","aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/88817cf0-488e-0130-ee39-58d385a7bbd0
15ffe930-488f-0130-07a7-58d385a7bbd0," Hawthorne, Sophia Peabody, ALS to NH. Jul. 1847.",1847-07-02-1847-07-30,[n.p.],"aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/15ffe930-488f-0130-07a7-58d385a7bbd0
8de755f0-4890-0130-b565-58d385a7bbd0," Hawthorne, Sophia Peabody, ALS to NH. Jul. 31, Tuesday, [1855].",1855-07-31,"Grasmere, Westmorland, England.","aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/8de755f0-4890-0130-b565-58d385a7bbd0
c4197240-4891-0130-1b52-58d385a7b928," Hawthorne, Sophia Peabody, ALS to NH. Aug. 15, Friday, [1845].",1845-08-15,"[Salem, MA]","aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/c4197240-4891-0130-1b52-58d385a7b928
60f50d90-4895-0130-d4a4-58d385a7b928," Hawthorne, Sophia Peabody, AL to NH. Aug. 16, [1857?].",1857-08-16,"[Manchester, England?]","aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/60f50d90-4895-0130-d4a4-58d385a7b928
b32cfcd0-489a-0130-7e3a-58d385a7b928," Hawthorne, Sophia Peabody, AL to NH. Aug. 22, [1856?].",1853-08-22-1857-08-22,"[London, England]","aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/b32cfcd0-489a-0130-7e3a-58d385a7b928
